Enzyme	Concentration
R_INStex_enzyme	0.0
R_IPDDI_enzyme	8.086029248252492e-09
R_IPDPS_enzyme	0.0
R_IPMD_enzyme	3.85895222647429e-06
R_IPPMIa_enzyme	6.326434205137125e-06
R_IPPMIb_enzyme	6.326434205137125e-06
R_IPPS_enzyme	1.140106744327e-06
R_ISETACabcpp_enzyme	0.0
R_ISETACabcpp_duplicate_2_enzyme	0.0
R_ISETACtex_enzyme	0.0
R_ISETACtex_duplicate_2_enzyme	0.0
R_ISETACtex_duplicate_3_enzyme	0.0
R_ISETACtex_duplicate_4_enzyme	0.0
R_K2L4Aabcpp_enzyme	0.0
R_K2L4Aabctex_enzyme	0.0
R_KARA1_enzyme	1.3387088318580582e-05
R_KARA2_enzyme	1.4504657946237012e-05
R_KAS14_enzyme	0.0
R_KAS14_duplicate_2_enzyme	0.0
R_KAS15_enzyme	0.0
R_KDOCT2_enzyme	1.8472845621904604e-06
R_KDOPP_enzyme	1.7170273174082708e-07
R_KDOPS_enzyme	2.982947293634704e-06
R_KG6PDC_enzyme	0.0
R_KG6PDC_duplicate_2_enzyme	0.0
R_Kabcpp_enzyme	0.0
R_Kabcpp_duplicate_2_enzyme	0.0
R_Kt2pp_enzyme	0.0
R_Kt2pp_duplicate_2_enzyme	0.0
R_Kt2pp_duplicate_3_enzyme	0.0
R_Kt2pp_duplicate_4_enzyme	1.1915079626515261e-06
R_Kt3pp_enzyme	0.0
R_Kt3pp_duplicate_2_enzyme	0.0
R_Kt3pp_duplicate_3_enzyme	0.0
R_Kt3pp_duplicate_4_enzyme	0.0
R_Ktex_enzyme	0.0
R_Ktex_duplicate_2_enzyme	0.0
R_Ktex_duplicate_3_enzyme	0.0
R_Ktex_duplicate_4_enzyme	1.0215260310798404e-06
R_L_LACD2_enzyme	0.0
R_L_LACD2_duplicate_2_enzyme	0.0
R_L_LACD3_enzyme	0.0
R_L_LACD3_duplicate_2_enzyme	0.0
R_L_LACt2rpp_enzyme	0.0
R_L_LACt2rpp_duplicate_2_enzyme	0.0
R_L_LACtex_enzyme	0.0
R_L_LACtex_duplicate_2_enzyme	0.0
R_L_LACtex_duplicate_3_enzyme	0.0
R_L_LACtex_duplicate_4_enzyme	0.0
R_LA4NTpp_enzyme	0.0
R_LACZ_enzyme	0.0
R_LACZpp_enzyme	0.0
R_LADGMDH_enzyme	0.0
R_LALADGLUtex_enzyme	0.0
R_LALADGLUtex_duplicate_2_enzyme	0.0
R_LALADGLUtex_duplicate_3_enzyme	0.0
R_LALADGLUtex_duplicate_4_enzyme	0.0
R_LALADGLUtpp_enzyme	0.0
R_LALADGLUtpp_duplicate_2_enzyme	0.0
R_LALADGLUtpp_duplicate_3_enzyme	0.0
R_LALADGLUtpp_duplicate_4_enzyme	0.0
R_LALALGLUtex_enzyme	0.0
R_LALALGLUtex_duplicate_2_enzyme	0.0
R_LALALGLUtex_duplicate_3_enzyme	0.0
R_LALALGLUtex_duplicate_4_enzyme	0.0
R_LALALGLUtpp_enzyme	0.0
R_LALALGLUtpp_duplicate_2_enzyme	0.0
R_LALALGLUtpp_duplicate_3_enzyme	0.0
R_LALALGLUtpp_duplicate_4_enzyme	0.0
R_LALDO2x_enzyme	0.0
R_LALDO3_enzyme	0
R_LALGP_enzyme	0.0
R_LCADi_enzyme	0.0
R_LCARR_enzyme	0
R_LCARS_enzyme	0.0
R_LCTSt3ipp_enzyme	0.0
R_LCTSt3ipp_duplicate_2_enzyme	0.0
R_LCTSt3ipp_duplicate_3_enzyme	0.0
R_LCTStex_enzyme	0.0
R_LCTStex_duplicate_2_enzyme	0.0
R_LCTStex_duplicate_3_enzyme	0.0
R_LCTStex_duplicate_4_enzyme	0.0
R_LCTStpp_enzyme	0.0
R_LDH_D_enzyme	0.0
R_LDH_D_duplicate_2_enzyme	0.0
R_LDH_D2_enzyme	0.0
R_LEUTAi_enzyme	0.0
R_LEUTAi_duplicate_2_enzyme	2.220215248577227e-06
R_LEUTRS_enzyme	2.6384572814342668e-06
R_LEUabcpp_enzyme	0.0
R_LEUabcpp_duplicate_2_enzyme	0.0
R_LEUt2rpp_enzyme	0.0
R_LEUtex_enzyme	0.0
R_LEUtex_duplicate_2_enzyme	0.0
R_LEUtex_duplicate_3_enzyme	0.0
R_LEUtex_duplicate_4_enzyme	0.0
R_LGTHL_enzyme	0.0
R_LIPACabcpp_enzyme	0.0
R_LIPAHT2ex_enzyme	0.0
R_LIPAHTex_enzyme	0.0
R_LIPAMPL_enzyme	0.0
R_LIPATPT_enzyme	0.0
R_LIPAabcpp_enzyme	0.0
R_LIPAabctex_enzyme	0.0
R_LIPOCT_enzyme	0.0
R_LIPOS_enzyme	0.0
R_LIPOt2pp_enzyme	0
R_LIPOtex_enzyme	0.0
R_LIPOtex_duplicate_2_enzyme	0.0
R_LIPOtex_duplicate_3_enzyme	3.729982776043435e-10
R_LIPOtex_duplicate_4_enzyme	0.0
R_LPADSS_enzyme	1.0488245682727801e-07
R_LPLIPAL1A120pp_enzyme	0.0
R_LPLIPAL1A140pp_enzyme	0.0
R_LPLIPAL1A141pp_enzyme	0.0
R_LPLIPAL1A160pp_enzyme	0.0
R_LPLIPAL1A161pp_enzyme	0.0
R_LPLIPAL1A180pp_enzyme	0.0
R_LPLIPAL1A181pp_enzyme	0.0
R_LPLIPAL1E120pp_enzyme	0.0
R_LPLIPAL1E140pp_enzyme	0.0
R_LPLIPAL1E141pp_enzyme	0.0
R_LPLIPAL1E160pp_enzyme	0.0
R_LPLIPAL1E161pp_enzyme	0.0
R_LPLIPAL1E180pp_enzyme	0.0
R_LPLIPAL1E181pp_enzyme	0.0
R_LPLIPAL1G120pp_enzyme	0.0
R_LPLIPAL1G140pp_enzyme	0.0
R_LPLIPAL1G141pp_enzyme	0.0
R_LPLIPAL1G160pp_enzyme	0.0
R_LPLIPAL1G161pp_enzyme	0.0
R_LPLIPAL1G180pp_enzyme	0.0
R_LPLIPAL1G181pp_enzyme	0.0
R_LPLIPAL2A120_enzyme	0.0
R_LPLIPAL2A140_enzyme	0.0
R_LPLIPAL2A141_enzyme	0.0
R_LPLIPAL2A160_enzyme	0.0
R_LPLIPAL2A161_enzyme	0.0
R_LPLIPAL2A180_enzyme	0.0
R_LPLIPAL2A181_enzyme	0.0
R_LPLIPAL2ATE120_enzyme	0.0
R_LPLIPAL2ATE140_enzyme	0.0
R_LPLIPAL2ATE141_enzyme	0.0
R_LPLIPAL2ATE160_enzyme	0.0
R_LPLIPAL2ATE161_enzyme	0.0
R_LPLIPAL2ATE180_enzyme	0.0
R_LPLIPAL2ATE181_enzyme	0.0
R_LPLIPAL2ATG120_enzyme	0.0
R_LPLIPAL2ATG140_enzyme	0.0
R_LPLIPAL2ATG141_enzyme	0.0
R_LPLIPAL2ATG160_enzyme	0.0
R_LPLIPAL2ATG161_enzyme	0.0
R_LPLIPAL2ATG180_enzyme	0.0
R_LPLIPAL2ATG181_enzyme	0.0
R_LPLIPAL2E120_enzyme	0.0
R_LPLIPAL2E140_enzyme	0.0
R_LPLIPAL2E141_enzyme	0.0
R_LPLIPAL2E160_enzyme	0.0
R_LPLIPAL2E161_enzyme	0.0
R_LPLIPAL2E180_enzyme	0.0
R_LPLIPAL2E181_enzyme	0.0
R_LPLIPAL2G120_enzyme	0.0
R_LPLIPAL2G140_enzyme	0.0
R_LPLIPAL2G141_enzyme	0.0
R_LPLIPAL2G160_enzyme	0.0
R_LPLIPAL2G161_enzyme	0.0
R_LPLIPAL2G180_enzyme	0.0
R_LPLIPAL2G181_enzyme	0.0
R_LSERDHr_enzyme	0.0
R_LYSDC_enzyme	0.0
R_LYSDC_duplicate_2_enzyme	0.0
R_LYSTRS_enzyme	0.0
R_LYSTRS_duplicate_2_enzyme	1.5816887659098085e-06
R_LYSabcpp_enzyme	0.0
R_LYSt2pp_enzyme	0.0
R_LYSt3pp_enzyme	0.0
R_LYStex_enzyme	0.0
R_LYStex_duplicate_2_enzyme	0.0
R_LYStex_duplicate_3_enzyme	0.0
R_LYStex_duplicate_4_enzyme	0.0
R_LYXI_enzyme	0.0
R_LYXt2pp_enzyme	0.0
R_LYXtex_enzyme	0.0
R_LYXtex_duplicate_2_enzyme	0.0
R_LYXtex_duplicate_3_enzyme	0.0
R_LYXtex_duplicate_4_enzyme	0.0
R_M1PD_enzyme	0.0
R_MACPD_enzyme	0.0
R_MALCOAMT_enzyme	2.0299830353652063e-08
R_MALDDH_enzyme	0.0
R_MALDt2_2pp_enzyme	0.0
R_MALDtex_enzyme	0.0
R_MALDtex_duplicate_2_enzyme	0.0
R_MALDtex_duplicate_3_enzyme	0.0
R_MALDtex_duplicate_4_enzyme	0.0
R_MALS_enzyme	0.0
R_MALS_duplicate_2_enzyme	0.0
R_MALTATr_enzyme	0.0
R_MALTHXabcpp_enzyme	0.0
R_MALTHXtexi_enzyme	0.0
R_MALTPTabcpp_enzyme	0.0
R_MALTPTtexi_enzyme	0.0
R_MALTTRabcpp_enzyme	0.0
R_MALTTRtexi_enzyme	0.0
R_MALTTTRabcpp_enzyme	0.0
R_MALTTTRtexi_enzyme	0.0
R_MALTabcpp_enzyme	0.0
R_MALTptspp_enzyme	0.0
R_MALTtexi_enzyme	0.0
R_MALt2_2pp_enzyme	0.0
R_MALt2_3pp_enzyme	0.0
R_MALt2_3pp_duplicate_2_enzyme	0.0
R_MALt3pp_enzyme	0
R_MALtex_enzyme	0.0
R_MALtex_duplicate_2_enzyme	0.0
R_MALtex_duplicate_3_enzyme	0.0
R_MALtex_duplicate_4_enzyme	0.0
R_MAN1PT2_enzyme	0.0
R_MAN6PI_enzyme	0.0
R_MAN6Pt6_2pp_enzyme	0.0
R_MAN6Ptex_enzyme	0.0
R_MAN6Ptex_duplicate_2_enzyme	0.0
R_MAN6Ptex_duplicate_3_enzyme	0.0
R_MAN6Ptex_duplicate_4_enzyme	0.0
R_MANAO_enzyme	0.0
R_MANGLYCptspp_enzyme	0.0
R_MANGLYCtex_enzyme	0.0
R_MANGLYCtex_duplicate_2_enzyme	0.0
R_MANGLYCtex_duplicate_3_enzyme	0.0
R_MANGLYCtex_duplicate_4_enzyme	0.0
R_MANPGH_enzyme	0.0
R_MANptspp_enzyme	0.0
R_MANtex_enzyme	0.0
R_MANtex_duplicate_2_enzyme	0.0
R_MANtex_duplicate_3_enzyme	0.0
R_MANtex_duplicate_4_enzyme	0.0
R_MCITD_enzyme	0.0
R_MCITL2_enzyme	0.0
R_MCITS_enzyme	0.0
R_MCOATA_enzyme	3.3488814157720864e-05
R_MCPST_enzyme	0.0
R_MCTP1App_enzyme	0.0
R_MCTP1App_duplicate_2_enzyme	0.0
R_MCTP1App_duplicate_3_enzyme	1.6068068455682506e-07
R_MCTP1App_duplicate_4_enzyme	0.0
R_MCTP1Bpp_enzyme	0.0
R_MCTP1Bpp_duplicate_2_enzyme	0.0
R_MCTP2App_enzyme	0.0
R_MCTP2App_duplicate_2_enzyme	0.0
R_MCTP2App_duplicate_3_enzyme	0.0
R_MCTP2App_duplicate_4_enzyme	0.0
R_MDDCP1pp_enzyme	0.0
R_MDDCP1pp_duplicate_2_enzyme	0.0
R_MDDCP1pp_duplicate_3_enzyme	0.0
R_MDDCP1pp_duplicate_4_enzyme	0.0
R_MDDCP2pp_enzyme	0.0
R_MDDCP2pp_duplicate_2_enzyme	0.0
R_MDDCP2pp_duplicate_3_enzyme	0.0
R_MDDCP2pp_duplicate_4_enzyme	0.0
R_MDDCP3pp_enzyme	0.0
R_MDDCP3pp_duplicate_2_enzyme	0.0
R_MDDCP3pp_duplicate_3_enzyme	0.0
R_MDDCP3pp_duplicate_4_enzyme	0.0
R_MDDCP4pp_enzyme	0.0
R_MDDCP4pp_duplicate_2_enzyme	0.0
R_MDDCP4pp_duplicate_3_enzyme	0.0
R_MDDCP4pp_duplicate_4_enzyme	0.0
R_MDDCP5pp_enzyme	0.0
R_MDDCP5pp_duplicate_2_enzyme	0.0
R_MDDCP5pp_duplicate_3_enzyme	0.0
R_MDDCP5pp_duplicate_4_enzyme	0.0
R_MDDEP1pp_enzyme	0.0
R_MDDEP1pp_duplicate_2_enzyme	0.0
R_MDDEP1pp_duplicate_3_enzyme	0.0
R_MDDEP2pp_enzyme	0.0
R_MDDEP2pp_duplicate_2_enzyme	0.0
R_MDDEP2pp_duplicate_3_enzyme	0.0
R_MDDEP3pp_enzyme	0.0
R_MDDEP3pp_duplicate_2_enzyme	0.0
R_MDDEP3pp_duplicate_3_enzyme	0.0
R_MDDEP4pp_enzyme	0.0
R_MDDEP4pp_duplicate_2_enzyme	0.0
R_MDDEP4pp_duplicate_3_enzyme	0.0
R_MDH_enzyme	0.0
R_MDH2_enzyme	0.0
R_MDH3_enzyme	0.0
R_ME1_enzyme	0.0
R_ME2_enzyme	1.5250123658165136e-07
R_MECDPDH5_enzyme	0.0
R_MECDPDH5_duplicate_2_enzyme	3.230589310810741e-06
R_MECDPS_enzyme	5.523199827802016e-07
R_MELIBt2pp_enzyme	0.0
R_MELIBt3ipp_enzyme	0.0
R_MELIBtex_enzyme	0.0
R_MELIBtex_duplicate_2_enzyme	0.0
R_MELIBtex_duplicate_3_enzyme	0.0
R_MELIBtex_duplicate_4_enzyme	0.0
R_MEOHtex_enzyme	2.8911883647046393e-12
R_MEOHtex_duplicate_2_enzyme	0.0
R_MEOHtex_duplicate_3_enzyme	0.0
R_MEOHtex_duplicate_4_enzyme	0.0
R_MEOHtrpp_enzyme	2.8911883647046393e-12
R_MEPCT_enzyme	3.7354076897406323e-08
R_METAT_enzyme	8.338636431686725e-05
R_METDabcpp_enzyme	0.0
R_METDtex_enzyme	0.0
R_METDtex_duplicate_2_enzyme	0.0
R_METDtex_duplicate_3_enzyme	0.0
R_METDtex_duplicate_4_enzyme	0.0
R_METOX1s_enzyme	0.0
R_METOX2s_enzyme	0.0
R_METS_enzyme	0.0
R_METS_duplicate_2_enzyme	8.75580569191543e-05
R_METSOX1abcpp_enzyme	0
R_METSOX1tex_enzyme	0.0
R_METSOX1tex_duplicate_2_enzyme	0.0
R_METSOX1tex_duplicate_3_enzyme	0.0
R_METSOX1tex_duplicate_4_enzyme	0.0
R_METSOX2abcpp_enzyme	0
R_METSOX2tex_enzyme	0.0
R_METSOX2tex_duplicate_2_enzyme	0.0
R_METSOX2tex_duplicate_3_enzyme	0.0
R_METSOX2tex_duplicate_4_enzyme	0.0
R_METSOXR1_enzyme	0.0
R_METSOXR1_duplicate_2_enzyme	0.0
R_METSOXR1_duplicate_3_enzyme	0.0
R_METSOXR1_duplicate_4_enzyme	0.0
R_METSOXR2_enzyme	0.0
R_METSOXR2_duplicate_2_enzyme	0.0
R_METTRS_enzyme	9.086381679202453e-07
R_METabcpp_enzyme	0.0
R_METtex_enzyme	0.0
R_METtex_duplicate_2_enzyme	0.0
R_METtex_duplicate_3_enzyme	0.0
R_METtex_duplicate_4_enzyme	0.0
R_MG2t3_2pp_enzyme	0
R_MG2tex_enzyme	0.0
R_MG2tex_duplicate_2_enzyme	0.0
R_MG2tex_duplicate_3_enzyme	0.0
R_MG2tex_duplicate_4_enzyme	1.712529769752304e-09
R_MG2tpp_enzyme	0.0
R_MG2uabcpp_enzyme	0.0
R_MGSA_enzyme	0.0
R_MI1PP_enzyme	0.0
R_MICITDr_enzyme	0.0
R_MINCYCtex_enzyme	0.0
R_MINCYCtex_duplicate_2_enzyme	0.0
R_MINCYCtex_duplicate_3_enzyme	0.0
R_MINCYCtex_duplicate_4_enzyme	0.0
R_MINCYCtpp_enzyme	0.0
R_MINCYCtpp_duplicate_2_enzyme	0.0
R_MINOHPtexi_enzyme	0
R_MLDCP1App_enzyme	0
R_MLDCP1Bpp_enzyme	0
R_MLDCP2App_enzyme	0
R_MLDCP2Bpp_enzyme	0
R_MLDCP3App_enzyme	0
R_MLDEP1pp_enzyme	0
R_MLDEP2pp_enzyme	0
R_MLTG1_enzyme	0.0
R_MLTG2_enzyme	0.0
R_MLTG3_enzyme	0.0
R_MLTG4_enzyme	0.0
R_MLTG5_enzyme	0.0
R_MLTGY1pp_enzyme	0.0
R_MLTGY1pp_duplicate_2_enzyme	0.0
R_MLTGY1pp_duplicate_3_enzyme	0.0
R_MLTGY1pp_duplicate_4_enzyme	0.0
R_MLTGY1pp_duplicate_5_enzyme	0.0
R_MLTGY1pp_duplicate_6_enzyme	0.0
R_MLTGY2pp_enzyme	0.0
R_MLTGY2pp_duplicate_2_enzyme	0.0
R_MLTGY2pp_duplicate_3_enzyme	0.0
R_MLTGY2pp_duplicate_4_enzyme	0.0
R_MLTGY2pp_duplicate_5_enzyme	0.0
R_MLTGY2pp_duplicate_6_enzyme	0.0
R_MLTGY3pp_enzyme	0.0
R_MLTGY3pp_duplicate_2_enzyme	0.0
R_MLTGY3pp_duplicate_3_enzyme	0.0
R_MLTGY3pp_duplicate_4_enzyme	0.0
R_MLTGY3pp_duplicate_5_enzyme	0.0
R_MLTGY3pp_duplicate_6_enzyme	0.0
R_MLTGY4pp_enzyme	0.0
R_MLTGY4pp_duplicate_2_enzyme	0.0
R_MLTGY4pp_duplicate_3_enzyme	0.0
R_MLTGY4pp_duplicate_4_enzyme	0.0
R_MLTGY4pp_duplicate_5_enzyme	0.0
R_MLTGY4pp_duplicate_6_enzyme	0.0
R_MLTP1_enzyme	0.0
R_MLTP2_enzyme	0.0
R_MLTP3_enzyme	0.0
R_MMCD_enzyme	0.0
R_MMETt2pp_enzyme	0.0
R_MMETtex_enzyme	0.0
R_MMETtex_duplicate_2_enzyme	0.0
R_MMETtex_duplicate_3_enzyme	0.0
R_MMETtex_duplicate_4_enzyme	0.0
R_MMM_enzyme	0.0
R_MN2t3pp_enzyme	0.0
R_MN2t3pp_duplicate_2_enzyme	0.0
R_MN2tpp_enzyme	7.916588882025555e-11
R_MN6PP_enzyme	0.0
R_MNLptspp_enzyme	0.0
R_MNLtex_enzyme	0.0
R_MNLtex_duplicate_2_enzyme	0.0
R_MNLtex_duplicate_3_enzyme	0.0
R_MNLtex_duplicate_4_enzyme	0.0
R_MNNH_enzyme	0.0
R_MNt2pp_enzyme	0.0
R_MNtex_enzyme	0.0
R_MNtex_duplicate_2_enzyme	0.0
R_MNtex_duplicate_3_enzyme	0.0
R_MNtex_duplicate_4_enzyme	7.330174890764403e-11
R_MOADSUx_enzyme	0.0
R_MOAT_enzyme	2.2500384329477388e-07
R_MOAT2_enzyme	2.2500384329477388e-07
R_MOAT3C_enzyme	0.0
R_MOBDabcpp_enzyme	0.0
R_MOBDabcpp_duplicate_2_enzyme	0.0
R_MOBDabcpp_duplicate_3_enzyme	0.0
R_MOBDtex_enzyme	0.0
R_MOBDtex_duplicate_2_enzyme	0.0
R_MOBDtex_duplicate_3_enzyme	0.0
R_MOBDtex_duplicate_4_enzyme	0.0
R_MOCDS_enzyme	0.0
R_MOCOS_enzyme	0.0
R_MOGDS_enzyme	0.0
R_MOGDS_duplicate_2_enzyme	0.0
R_MOHMT_enzyme	4.544554034907815e-07
R_MPTAT_enzyme	0.0
R_MPTG_enzyme	0.0
R_MPTG_duplicate_2_enzyme	0.0
R_MPTG_duplicate_3_enzyme	2.0085085569603132e-08
R_MPTG2_enzyme	0.0
R_MPTG2_duplicate_2_enzyme	0.0
R_MPTG2_duplicate_3_enzyme	0.0
R_MPTS_enzyme	0.0
R_MPTSS_enzyme	0.0
R_MSAR_enzyme	0.0
R_MSAR_duplicate_2_enzyme	0.0
R_MSO3abcpp_enzyme	0.0
R_MSO3tex_enzyme	0.0
R_MSO3tex_duplicate_2_enzyme	0.0
R_MSO3tex_duplicate_3_enzyme	0.0
R_MSO3tex_duplicate_4_enzyme	0.0
R_MTAN_enzyme	8.095327421172991e-08
R_MTHFC_enzyme	2.466991127282677e-07
R_MTHFD_enzyme	2.466991127282677e-07
R_MTHFR2_enzyme	1.8456979116949678e-06
R_MTHTHFSs_enzyme	6.717001076727581e-10
R_MTRPOX_enzyme	0.0
R_N2Otex_enzyme	0.0
R_N2Otex_duplicate_2_enzyme	0.0
R_N2Otex_duplicate_3_enzyme	0.0
R_N2Otex_duplicate_4_enzyme	0.0
R_N2Otpp_enzyme	0.0
R_NACODA_enzyme	0.0
R_NACtex_enzyme	0.0
R_NACtex_duplicate_2_enzyme	0.0
R_NACtex_duplicate_3_enzyme	0.0
R_NACtex_duplicate_4_enzyme	0.0
R_NACtpp_enzyme	0
R_NADDP_enzyme	0.0
R_NADDP_duplicate_2_enzyme	0.0
R_NADH10_enzyme	0.0
R_NADH16pp_enzyme	1.61190305715709e-05
R_NADH17pp_enzyme	0.0
R_NADH18pp_enzyme	0.0
R_NADH5_enzyme	0.0
R_NADH9_enzyme	0.0
R_NADK_enzyme	2.6365054336970087e-08
R_NADN_enzyme	0
R_NADPHQR2_enzyme	0.0
R_NADPHQR3_enzyme	0.0
R_NADPHQR4_enzyme	0.0
R_NADPPPS_enzyme	0
R_NADS1_enzyme	5.0606036129765435e-05
R_NADTRHD_enzyme	0.0
R_NADTRHD_duplicate_2_enzyme	0.0
R_NAMNPP_enzyme	0.0
R_NAt3_1p5pp_enzyme	0.0
R_NAt3_2pp_enzyme	0.0
R_NAt3pp_enzyme	0.0
R_NAt3pp_duplicate_2_enzyme	0.0
R_NAtex_enzyme	0.0
R_NAtex_duplicate_2_enzyme	0.0
R_NAtex_duplicate_3_enzyme	0.0
R_NAtex_duplicate_4_enzyme	0.0
R_NDPK1_enzyme	0.0
R_NDPK1_duplicate_2_enzyme	0.0
R_NDPK2_enzyme	1.3333385575014356e-05
R_NDPK2_duplicate_2_enzyme	0.0
R_NDPK3_enzyme	0.0
R_NDPK3_duplicate_2_enzyme	2.32305774560369e-05
R_NDPK4_enzyme	2.421240444820819e-05
R_NDPK4_duplicate_2_enzyme	0.0
R_NDPK5_enzyme	0.0
R_NDPK5_duplicate_2_enzyme	0.0
R_NDPK6_enzyme	0.0
R_NDPK6_duplicate_2_enzyme	0.0
R_NDPK7_enzyme	2.0354740926002402e-07
R_NDPK7_duplicate_2_enzyme	0.0
R_NDPK8_enzyme	0.0
R_NDPK8_duplicate_2_enzyme	0.0
R_NH4tex_enzyme	0.0
R_NH4tex_duplicate_2_enzyme	0.0
R_NH4tex_duplicate_3_enzyme	0.0
R_NH4tex_duplicate_4_enzyme	6.713494463987155e-06
R_NH4tpp_enzyme	0.0
R_NH4tpp_duplicate_2_enzyme	7.2505740211061275e-06
R_NHFRBO_enzyme	0.0
R_NI2abcpp_enzyme	0.0
R_NI2t3pp_enzyme	0.0
R_NI2t3pp_duplicate_2_enzyme	0.0
R_NI2tex_enzyme	0.0
R_NI2tex_duplicate_2_enzyme	0.0
R_NI2tex_duplicate_3_enzyme	0.0
R_NI2tex_duplicate_4_enzyme	0.0
R_NI2tpp_enzyme	0.0
R_NI2uabcpp_enzyme	0.0
R_NI2uabcpp_duplicate_2_enzyme	0.0
R_NMNAT_enzyme	0.0
R_NMNAT_duplicate_2_enzyme	0.0
R_NMNDA_enzyme	0
R_NMNN_enzyme	0
R_NMNPtpp_enzyme	0.0
R_NMNt7pp_enzyme	0
R_NMNtex_enzyme	0.0
R_NMNtex_duplicate_2_enzyme	0.0
R_NMNtex_duplicate_3_enzyme	0.0
R_NMNtex_duplicate_4_enzyme	0.0
R_NNAM_enzyme	0.0
R_NNATr_enzyme	1.027794590093825e-06
R_NNDMBRT_enzyme	0.0
R_NNDPR_enzyme	8.10672982936967e-06
R_NO2t2rpp_enzyme	0.0
R_NO2t2rpp_duplicate_2_enzyme	0.0
R_NO2tex_enzyme	0.0
R_NO2tex_duplicate_2_enzyme	0.0
R_NO2tex_duplicate_3_enzyme	0.0
R_NO2tex_duplicate_4_enzyme	0.0
R_NO3R1bpp_enzyme	0.0
R_NO3R1pp_enzyme	0.0
R_NO3R1pp_duplicate_2_enzyme	0.0
R_NO3R2bpp_enzyme	0.0
R_NO3R2pp_enzyme	0.0
R_NO3R2pp_duplicate_2_enzyme	0.0
R_NO3t7pp_enzyme	0.0
R_NO3t7pp_duplicate_2_enzyme	0.0
R_NO3tex_enzyme	0.0
R_NO3tex_duplicate_2_enzyme	0.0
R_NO3tex_duplicate_3_enzyme	0.0
R_NO3tex_duplicate_4_enzyme	0.0
R_NODOx_enzyme	0.0
R_NODOy_enzyme	0.0
R_NOVBCNtex_enzyme	0.0
R_NOVBCNtpp_enzyme	0.0
R_NOVBCNtpp_duplicate_2_enzyme	0.0
R_NOtex_enzyme	0.0
R_NOtex_duplicate_2_enzyme	0.0
R_NOtex_duplicate_3_enzyme	0.0
R_NOtex_duplicate_4_enzyme	0.0
R_NOtpp_enzyme	0.0
R_NTD1_enzyme	0.0
R_NTD1_duplicate_2_enzyme	0.0
R_NTD1_duplicate_3_enzyme	0.0
R_NTD10_enzyme	0.0
R_NTD10pp_enzyme	0.0
R_NTD10pp_duplicate_2_enzyme	0.0
R_NTD11_enzyme	0.0
R_NTD11pp_enzyme	0.0
R_NTD11pp_duplicate_2_enzyme	0.0
R_NTD12_enzyme	0.0
R_NTD12_duplicate_2_enzyme	0.0
R_NTD12pp_enzyme	0.0
R_NTD12pp_duplicate_2_enzyme	0.0
R_NTD1pp_enzyme	0.0
R_NTD1pp_duplicate_2_enzyme	0.0
R_NTD2_enzyme	0.0
R_NTD2_duplicate_2_enzyme	0.0
R_NTD2pp_enzyme	0.0
R_NTD2pp_duplicate_2_enzyme	0.0
R_NTD3_enzyme	2.641169959678441e-07
R_NTD3_duplicate_2_enzyme	0.0
R_NTD3pp_enzyme	0.0
R_NTD3pp_duplicate_2_enzyme	0.0
R_NTD4_enzyme	0.0
R_NTD4pp_enzyme	0.0
R_NTD4pp_duplicate_2_enzyme	0.0
R_NTD5_enzyme	0.0
R_NTD5_duplicate_2_enzyme	0.0
R_NTD5_duplicate_3_enzyme	0.0
R_NTD5pp_enzyme	0.0
R_NTD5pp_duplicate_2_enzyme	0.0
R_NTD6_enzyme	0.0
R_NTD6_duplicate_2_enzyme	0.0
R_NTD6pp_enzyme	0.0
R_NTD6pp_duplicate_2_enzyme	0.0
R_NTD7_enzyme	0.0
R_NTD7pp_enzyme	0.0
R_NTD7pp_duplicate_2_enzyme	0.0
R_NTD8_enzyme	0.0
R_NTD8_duplicate_2_enzyme	0.0
R_NTD8pp_enzyme	0.0
R_NTD8pp_duplicate_2_enzyme	0.0
R_NTD9_enzyme	0.0
R_NTD9pp_enzyme	0.0
R_NTD9pp_duplicate_2_enzyme	0.0
R_NTP1_enzyme	0.0
R_NTP1_duplicate_2_enzyme	0.0
R_NTP10_enzyme	0.0
R_NTP10_duplicate_2_enzyme	0.0
R_NTP11_enzyme	0.0
R_NTP12_enzyme	0.0
R_NTP3_enzyme	0.0
R_NTP3pp_enzyme	0.0
R_NTP5_enzyme	0.0
R_NTPP1_enzyme	0.0
R_NTPP1_duplicate_2_enzyme	0.0
R_NTPP10_enzyme	0.0
R_NTPP11_enzyme	0.0
R_NTPP2_enzyme	0.0
R_NTPP2_duplicate_2_enzyme	0.0
R_NTPP3_enzyme	0.0
R_NTPP3_duplicate_2_enzyme	0.0
R_NTPP3_duplicate_3_enzyme	0.0
R_NTPP4_enzyme	0.0
R_NTPP4_duplicate_2_enzyme	0.0
R_NTPP5_enzyme	0.0
R_NTPP5_duplicate_2_enzyme	0.0
R_NTPP6_enzyme	0.0
R_NTPP7_enzyme	0.0
R_NTPP7_duplicate_2_enzyme	0.0
R_NTPP8_enzyme	0.0
R_NTPP9_enzyme	0.0
R_NTPTP1_enzyme	0.0
R_NTPTP2_enzyme	0.0
R_NTRIR2x_enzyme	0.0
R_NTRIR3pp_enzyme	0.0
R_NTRIR4pp_enzyme	0.0
R_O16A4COLIPAabctex_enzyme	0.0
R_O16A4Lpp_enzyme	0.0
R_O16AP1pp_enzyme	0.0
