Enzyme	Concentration
R_DHNPA2r_enzyme	1.596408420138898e-09
R_DHNPTE_enzyme	0.0
R_DHORD2_enzyme	0.0
R_DHORD5_enzyme	0.0
R_DHORDfum_enzyme	0
R_DHORTS_enzyme	4.862255596790759e-07
R_DHPPD_enzyme	0.0
R_DHPPDA2_enzyme	1.5957945516489112e-10
R_DHPS2_enzyme	1.596408420138898e-09
R_DHPTDCs2_enzyme	3.464676767279567e-11
R_DHPTDNR_enzyme	0.0
R_DHPTDNRN_enzyme	0.0
R_DHPTPE_enzyme	0.0
R_DHQS_enzyme	1.6108416611313824e-06
R_DHQTi_enzyme	1.6108416611313824e-06
R_DIMPtex_enzyme	0.0
R_DIMPtex_duplicate_2_enzyme	0.0
R_DIMPtex_duplicate_3_enzyme	0.0
R_DIMPtex_duplicate_4_enzyme	0.0
R_DINSt2pp_enzyme	0.0
R_DINStex_enzyme	0.0
R_DINStex_duplicate_2_enzyme	0.0
R_DINStex_duplicate_3_enzyme	0.0
R_DINStex_duplicate_4_enzyme	0.0
R_DKGLCNR1_enzyme	0.0
R_DKGLCNR1_duplicate_2_enzyme	0.0
R_DKGLCNR2x_enzyme	0.0
R_DKGLCNR2y_enzyme	0.0
R_DMATT_enzyme	2.1950615776910307e-10
R_DMPPS_enzyme	2.1950615776910307e-10
R_DMQMT_enzyme	0.0
R_DMSOR1_enzyme	0.0
R_DMSOR1_duplicate_2_enzyme	0.0
R_DMSOR1pp_enzyme	0.0
R_DMSOR2_enzyme	0.0
R_DMSOR2pp_enzyme	0.0
R_DMSOtex_enzyme	0.0
R_DMSOtex_duplicate_2_enzyme	0.0
R_DMSOtex_duplicate_3_enzyme	0.0
R_DMSOtex_duplicate_4_enzyme	0.0
R_DMSOtpp_enzyme	0.0
R_DMStex_enzyme	0.0
R_DMStex_duplicate_2_enzyme	0.0
R_DMStex_duplicate_3_enzyme	0.0
R_DMStex_duplicate_4_enzyme	0.0
R_DNMPPA_enzyme	0
R_DNTPPA_enzyme	1.596408420138898e-09
R_DNTPPA_duplicate_2_enzyme	0.0
R_DOGULNR_enzyme	0.0
R_DOPAtex_enzyme	0.0
R_DOPAtex_duplicate_2_enzyme	0.0
R_DOPAtex_duplicate_3_enzyme	0.0
R_DOPAtex_duplicate_4_enzyme	0.0
R_DOXRBCNtex_enzyme	0.0
R_DOXRBCNtex_duplicate_2_enzyme	0.0
R_DOXRBCNtex_duplicate_3_enzyme	0.0
R_DOXRBCNtex_duplicate_4_enzyme	0.0
R_DOXRBCNtpp_enzyme	0.0
R_DOXRBCNtpp_duplicate_2_enzyme	0.0
R_DPCOAK_enzyme	1.1973063151026075e-09
R_DPR_enzyme	1.1973063151026075e-09
R_DPR_duplicate_2_enzyme	0.0
R_DRPA_enzyme	0.0
R_DSBAO1_enzyme	0.0
R_DSBAO2_enzyme	0.0
R_DSBCGT_enzyme	0.0
R_DSBDR_enzyme	0.0
R_DSBDR_duplicate_2_enzyme	0.0
R_DSBGGT_enzyme	0.0
R_DSERDHr_enzyme	0.0
R_DSERt2pp_enzyme	0.0
R_DSERtex_enzyme	0.0
R_DSERtex_duplicate_2_enzyme	0.0
R_DSERtex_duplicate_3_enzyme	0.0
R_DSERtex_duplicate_4_enzyme	0.0
R_DTARTD_enzyme	0.0
R_DTMPK_enzyme	9.114733784993489e-08
R_DTMPtex_enzyme	0.0
R_DTMPtex_duplicate_2_enzyme	0.0
R_DTMPtex_duplicate_3_enzyme	0.0
R_DTMPtex_duplicate_4_enzyme	0.0
R_DUMPtex_enzyme	0.0
R_DUMPtex_duplicate_2_enzyme	0.0
R_DUMPtex_duplicate_3_enzyme	0.0
R_DUMPtex_duplicate_4_enzyme	0.0
R_DURADx_enzyme	0.0
R_DURIK1_enzyme	0.0
R_DURIPP_enzyme	0.0
R_DURIPP_duplicate_2_enzyme	0.0
R_DURIt2pp_enzyme	0.0
R_DURIt2pp_duplicate_2_enzyme	0.0
R_DURItex_enzyme	0.0
R_DUTPDP_enzyme	0.0
R_DUTPDP_duplicate_2_enzyme	9.114733784993489e-08
R_DXPRIi_enzyme	2.4145677354601335e-09
R_DXPS_enzyme	4.377371357469755e-09
R_DXYLK_enzyme	0.0
R_E4PD_enzyme	0.0
R_E4PD_duplicate_2_enzyme	1.7441208688385585e-09
R_EAR100x_enzyme	0.0
R_EAR100y_enzyme	0.0
R_EAR120x_enzyme	0.0
R_EAR120y_enzyme	0.0
R_EAR121x_enzyme	0.0
R_EAR121y_enzyme	0.0
R_EAR140x_enzyme	0.0
R_EAR140y_enzyme	0.0
R_EAR141x_enzyme	0.0
R_EAR141y_enzyme	0.0
R_EAR160x_enzyme	0.0
R_EAR160y_enzyme	0.0
R_EAR161x_enzyme	0.0
R_EAR161y_enzyme	0.0
R_EAR180x_enzyme	0.0
R_EAR180y_enzyme	0.0
R_EAR181x_enzyme	0.0
R_EAR181y_enzyme	0.0
R_EAR40x_enzyme	0.0
R_EAR40y_enzyme	0.0
R_EAR60x_enzyme	0.0
R_EAR60y_enzyme	0.0
R_EAR80x_enzyme	0.0
R_EAR80y_enzyme	0.0
R_ECA4COLIPAabctex_enzyme	0.0
R_ECA4OALpp_enzyme	0.0
R_ECAP1pp_enzyme	0.0
R_ECAP2pp_enzyme	0.0
R_ECAP3pp_enzyme	0.0
R_ECAtpp_enzyme	0.0
R_ECOAH1_enzyme	0.0
R_ECOAH1_duplicate_2_enzyme	1.4203245713975694e-06
R_ECOAH2_enzyme	0.0
R_ECOAH2_duplicate_2_enzyme	1.4203245713975694e-06
R_ECOAH3_enzyme	0.0
R_ECOAH3_duplicate_2_enzyme	1.4203245713975694e-06
R_ECOAH4_enzyme	0.0
R_ECOAH4_duplicate_2_enzyme	1.4203245713975694e-06
R_ECOAH5_enzyme	0.0
R_ECOAH5_duplicate_2_enzyme	1.4203245713975694e-06
R_ECOAH6_enzyme	0.0
R_ECOAH6_duplicate_2_enzyme	1.1097273491753472e-06
R_ECOAH7_enzyme	0.0
R_ECOAH7_duplicate_2_enzyme	1.1097273491753472e-06
R_ECOAH8_enzyme	0.0
R_ECOAH8_duplicate_2_enzyme	0.0
R_EDA_enzyme	0.0
R_EDD_enzyme	0.0
R_EDTXS1_enzyme	0.0
R_EDTXS2_enzyme	0.0
R_EDTXS3_enzyme	0.0
R_EDTXS4_enzyme	0.0
R_EGMEACPR_enzyme	7.982042100694445e-12
R_ENLIPAabctex_enzyme	0.0
R_ENO_enzyme	0.0
R_ENTCS_enzyme	0.0
R_ENTERES_enzyme	0.0
R_ENTERES2_enzyme	0.0
R_EPMEACPR_enzyme	7.982042100694445e-12
R_ETHAAL_enzyme	0.0
R_ETHAt2pp_enzyme	0
R_ETHAtex_enzyme	0.0
R_ETHAtex_duplicate_2_enzyme	0.0
R_ETHAtex_duplicate_3_enzyme	0.0
R_ETHAtex_duplicate_4_enzyme	0.0
R_ETHSO3abcpp_enzyme	0.0
R_ETHSO3tex_enzyme	0.0
R_ETHSO3tex_duplicate_2_enzyme	0.0
R_ETHSO3tex_duplicate_3_enzyme	0.0
R_ETHSO3tex_duplicate_4_enzyme	0.0
R_ETOHtex_enzyme	0.0
R_ETOHtex_duplicate_2_enzyme	0.0
R_ETOHtex_duplicate_3_enzyme	0.0
R_ETOHtex_duplicate_4_enzyme	0.0
R_ETOHtrpp_enzyme	0.0
R_F6PA_enzyme	0.0
R_F6PA_duplicate_2_enzyme	0.0
R_F6PP_enzyme	0.0
R_F6Pt6_2pp_enzyme	0.0
R_F6Ptex_enzyme	0.0
R_F6Ptex_duplicate_2_enzyme	0.0
R_F6Ptex_duplicate_3_enzyme	0.0
R_F6Ptex_duplicate_4_enzyme	0.0
R_FA100ACPHi_enzyme	0.0
R_FA120ACPHi_enzyme	0.0
R_FA140ACPHi_enzyme	0.0
R_FA141ACPHi_enzyme	0.0
R_FA160ACPHi_enzyme	0.0
R_FA161ACPHi_enzyme	0.0
R_FA80ACPHi_enzyme	0.0
R_FACOAE100_enzyme	0.0
R_FACOAE120_enzyme	3.105972222222223e-07
R_FACOAE140_enzyme	0.0
R_FACOAE141_enzyme	0.0
R_FACOAE160_enzyme	5.093660346137153e-07
R_FACOAE161_enzyme	6.003613145616319e-07
R_FACOAE180_enzyme	0.0
R_FACOAE181_enzyme	0.0
R_FACOAE60_enzyme	0.0
R_FACOAE80_enzyme	0.0
R_FACOAL100t2pp_enzyme	0.0
R_FACOAL100t2pp_duplicate_2_enzyme	0.0
R_FACOAL120t2pp_enzyme	0.0
R_FACOAL120t2pp_duplicate_2_enzyme	0.0
R_FACOAL140t2pp_enzyme	0.0
R_FACOAL140t2pp_duplicate_2_enzyme	0.0
R_FACOAL141t2pp_enzyme	0.0
R_FACOAL141t2pp_duplicate_2_enzyme	0.0
R_FACOAL160t2pp_enzyme	0.0
R_FACOAL160t2pp_duplicate_2_enzyme	0.0
R_FACOAL161t2pp_enzyme	0.0
R_FACOAL161t2pp_duplicate_2_enzyme	0.0
R_FACOAL180t2pp_enzyme	0.0
R_FACOAL180t2pp_duplicate_2_enzyme	0.0
R_FACOAL181t2pp_enzyme	0.0
R_FACOAL181t2pp_duplicate_2_enzyme	0.0
R_FACOAL60t2pp_enzyme	0.0
R_FACOAL60t2pp_duplicate_2_enzyme	0.0
R_FACOAL80t2pp_enzyme	0.0
R_FACOAL80t2pp_duplicate_2_enzyme	0.0
R_FADRx_enzyme	8.731924398422722e-06
R_FADRx2_enzyme	0.0
R_FALDH2_enzyme	0.0
R_FALDtex_enzyme	0.0
R_FALDtex_duplicate_2_enzyme	0.0
R_FALDtex_duplicate_3_enzyme	0.0
R_FALDtex_duplicate_4_enzyme	0.0
R_FALDtpp_enzyme	0.0
R_FALGTHLs_enzyme	0.0
R_FBA_enzyme	1.569894835748289e-05
R_FBA_duplicate_2_enzyme	0.0
R_FBA_duplicate_3_enzyme	0.0
R_FBA3_enzyme	0.0
R_FBP_enzyme	0.0
R_FBP_duplicate_2_enzyme	0.0
R_FBP_duplicate_3_enzyme	1.569894835748289e-05
R_FCI_enzyme	0.0
R_FCLK_enzyme	0.0
R_FCLPA_enzyme	0.0
R_FCLPA_duplicate_2_enzyme	0.0
R_FCLT_enzyme	0.0
R_FDH4pp_enzyme	0.0
R_FDH4pp_duplicate_2_enzyme	0.0
R_FDH5pp_enzyme	0.0
R_FDH5pp_duplicate_2_enzyme	0.0
R_FDMO_enzyme	0.0
R_FDMO2_enzyme	0.0
R_FDMO3_enzyme	0.0
R_FDMO4_enzyme	0.0
R_FDMO6_enzyme	0.0
R_FE2abcpp_enzyme	0.0
R_FE2t2pp_enzyme	0.0
R_FE2t3pp_enzyme	0.0
R_FE2tex_enzyme	0.0
R_FE2tex_duplicate_2_enzyme	1.8697003254798305e-09
R_FE2tex_duplicate_3_enzyme	0.0
R_FE2tex_duplicate_4_enzyme	0.0
R_FE2tpp_enzyme	2.019276351518217e-09
R_FE3DCITabcpp_enzyme	0.0
R_FE3DCITtonex_enzyme	0.0
R_FE3DHBZR_enzyme	0
R_FE3DHBZSabcpp_enzyme	0.0
R_FE3DHBZStonex_enzyme	0.0
R_FE3DHBZStonex_duplicate_2_enzyme	0.0
R_FE3HOXR1_enzyme	0
R_FE3HOXR2_enzyme	0
R_FE3HOXR3_enzyme	0
R_FE3HOXUtex_enzyme	0
R_FE3HOXUtpp_enzyme	0
R_FE3HOXabcpp_enzyme	0.0
R_FE3HOXexs_enzyme	0.0
R_FE3HOXtonex_enzyme	0.0
R_FE3Ri_enzyme	0.0
R_FE3abcpp_enzyme	0
R_FE3tex_enzyme	0.0
R_FE3tex_duplicate_2_enzyme	0.0
R_FE3tex_duplicate_3_enzyme	0.0
R_FE3tex_duplicate_4_enzyme	0.0
R_FECRMR1_enzyme	0
R_FECRMR2_enzyme	0
R_FECRMR3_enzyme	0
R_FECRMUtex_enzyme	0
R_FECRMUtpp_enzyme	0
R_FECRMabcpp_enzyme	0.0
R_FECRMexs_enzyme	0.0
R_FECRMtonex_enzyme	0.0
R_FEENTERR1_enzyme	0
R_FEENTERR2_enzyme	0
R_FEENTERR3_enzyme	0
R_FEENTERabcpp_enzyme	0.0
R_FEENTERexs_enzyme	0.0
R_FEENTERtex_enzyme	0.0
R_FEENTERtonex_enzyme	0.0
R_FEENTERtpp_enzyme	0.0
R_FEOXAMR1_enzyme	0.0
R_FEOXAMR2_enzyme	0.0
R_FEOXAMR3_enzyme	0.0
R_FEOXAMUtex_enzyme	0
R_FEOXAMUtpp_enzyme	0
R_FEOXAMabcpp_enzyme	0.0
R_FEOXAMexs_enzyme	0.0
R_FEOXAMtonex_enzyme	0.0
R_FEROpp_enzyme	0.0
R_FESD1s_enzyme	0.0
R_FESD2s_enzyme	0.0
R_FESR_enzyme	0.0
R_FFSD_enzyme	0
R_FHL_enzyme	0.0
R_FHL_duplicate_2_enzyme	0.0
R_FLDR2_enzyme	0.0
R_FLDR2_duplicate_2_enzyme	0.0
R_FLVR_enzyme	0.0
R_FLVR_duplicate_2_enzyme	0.0
R_FLVRx_enzyme	0.0
R_FMETTRS_enzyme	5.4209417202494426e-08
R_FMNAT_enzyme	1.0449434171256464e-10
R_FMNRx_enzyme	0.0
R_FMNRx_duplicate_2_enzyme	2.5715611913406533e-11
R_FMNRx2_enzyme	0.0
R_FMNRx2_duplicate_2_enzyme	0.0
R_FMNRx2_duplicate_3_enzyme	0.0
R_FOMETRi_enzyme	0.0
R_FORCT_enzyme	0.0
R_FORt2pp_enzyme	0.0
R_FORt2pp_duplicate_2_enzyme	0.0
R_FORtex_enzyme	0.0
R_FORtex_duplicate_2_enzyme	0.00010028275393020027
R_FORtex_duplicate_3_enzyme	0.0
R_FORtex_duplicate_4_enzyme	0.0
R_FORtppi_enzyme	0.0
R_FORtppi_duplicate_2_enzyme	0.00010028275393020027
R_FRD2_enzyme	0.0
R_FRD3_enzyme	0.0
R_FRUK_enzyme	0.0
R_FRULYSDG_enzyme	0.0
R_FRULYSE_enzyme	0.0
R_FRULYSK_enzyme	0.0
R_FRULYSt2pp_enzyme	0.0
R_FRULYStex_enzyme	0.0
R_FRULYStex_duplicate_2_enzyme	0.0
R_FRULYStex_duplicate_3_enzyme	0.0
R_FRULYStex_duplicate_4_enzyme	0.0
R_FRUURt2rpp_enzyme	0.0
R_FRUURtex_enzyme	0.0
R_FRUURtex_duplicate_2_enzyme	0.0
R_FRUURtex_duplicate_3_enzyme	0.0
R_FRUURtex_duplicate_4_enzyme	0.0
R_FRUpts2pp_enzyme	0.0
R_FRUptspp_enzyme	0.0
R_FRUtex_enzyme	0.0
R_FRUtex_duplicate_2_enzyme	0.0
R_FRUtex_duplicate_3_enzyme	0.0
R_FRUtex_duplicate_4_enzyme	0.0
R_FTHFD_enzyme	0.0
R_FTHFLi_enzyme	0
R_FUCtex_enzyme	0.0
R_FUCtex_duplicate_2_enzyme	0.0
R_FUCtex_duplicate_3_enzyme	0.0
R_FUCtex_duplicate_4_enzyme	0.0
R_FUCtpp_enzyme	0.0
R_FUM_enzyme	0.0
R_FUM_duplicate_2_enzyme	2.0435908000138734e-06
R_FUM_duplicate_3_enzyme	0.0
R_FUMt2_2pp_enzyme	0.0
R_FUMt2_3pp_enzyme	0.0
R_FUMt2_3pp_duplicate_2_enzyme	0.0
R_FUMt2_3pp_duplicate_3_enzyme	0.0
R_FUMtex_enzyme	0.0
R_FUMtex_duplicate_2_enzyme	0.0
R_FUMtex_duplicate_3_enzyme	0.0
R_FUMtex_duplicate_4_enzyme	0.0
R_FUSAtex_enzyme	0.0
R_FUSAtex_duplicate_2_enzyme	0.0
R_FUSAtex_duplicate_3_enzyme	0.0
R_FUSAtex_duplicate_4_enzyme	0.0
R_FUSAtpp_enzyme	0.0
R_FUSAtpp_duplicate_2_enzyme	0.0
R_G1PACT_enzyme	3.7710359700520833e-07
R_G1PPpp_enzyme	0.0
R_G1PTT_enzyme	0.0
R_G1PTT_duplicate_2_enzyme	0.0
R_G1Ptex_enzyme	0.0
R_G1Ptex_duplicate_2_enzyme	0.0
R_G1Ptex_duplicate_3_enzyme	0.0
R_G1Ptex_duplicate_4_enzyme	0.0
R_G1SAT_enzyme	1.06659327968028e-10
R_G2PP_enzyme	0.0
R_G2PPpp_enzyme	0.0
R_G3PAT120_enzyme	0.0
R_G3PAT140_enzyme	0.0
R_G3PAT141_enzyme	0.0
R_G3PAT160_enzyme	2.5468301730685763e-07
R_G3PAT161_enzyme	3.0018065728081597e-07
R_G3PAT180_enzyme	0.0
R_G3PAT181_enzyme	0.0
R_G3PCabcpp_enzyme	0.0
R_G3PCtex_enzyme	0.0
R_G3PCtex_duplicate_2_enzyme	0.0
R_G3PCtex_duplicate_3_enzyme	0.0
R_G3PCtex_duplicate_4_enzyme	0.0
R_G3PD2_enzyme	5.548636745876736e-07
R_G3PD5_enzyme	0.0
R_G3PD5_duplicate_2_enzyme	0.0
R_G3PD6_enzyme	0.0
R_G3PD7_enzyme	0.0
R_G3PEabcpp_enzyme	0.0
R_G3PEtex_enzyme	0.0
R_G3PEtex_duplicate_2_enzyme	0.0
R_G3PEtex_duplicate_3_enzyme	0.0
R_G3PEtex_duplicate_4_enzyme	0.0
R_G3PGabcpp_enzyme	0.0
R_G3PGtex_enzyme	0.0
R_G3PGtex_duplicate_2_enzyme	0.0
R_G3PGtex_duplicate_3_enzyme	0.0
R_G3PGtex_duplicate_4_enzyme	0.0
R_G3PIabcpp_enzyme	0.0
R_G3PItex_enzyme	0.0
R_G3PItex_duplicate_2_enzyme	0.0
R_G3PItex_duplicate_3_enzyme	0.0
R_G3PItex_duplicate_4_enzyme	0.0
R_G3PSabcpp_enzyme	0.0
R_G3PStex_enzyme	0.0
R_G3PStex_duplicate_2_enzyme	0.0
R_G3PStex_duplicate_3_enzyme	0.0
R_G3PStex_duplicate_4_enzyme	0.0
R_G3PT_enzyme	0.0
R_G5SADs_enzyme	8.1269972780985e-07
R_G5SD_enzyme	8.1269972780985e-07
R_G6PDA_enzyme	0.0
R_G6PP_enzyme	0.0
R_G6Pt6_2pp_enzyme	0.0
R_G6Ptex_enzyme	0.0
R_G6Ptex_duplicate_2_enzyme	0.0
R_G6Ptex_duplicate_3_enzyme	0.0
R_G6Ptex_duplicate_4_enzyme	0.0
R_GAL1PPpp_enzyme	0.0
R_GAL1Ptex_enzyme	0.0
R_GAL1Ptex_duplicate_2_enzyme	0.0
R_GAL1Ptex_duplicate_3_enzyme	0.0
R_GAL1Ptex_duplicate_4_enzyme	0.0
R_GALBDtex_enzyme	0.0
R_GALBDtex_duplicate_2_enzyme	0.0
R_GALBDtex_duplicate_3_enzyme	0.0
R_GALBDtex_duplicate_4_enzyme	0.0
R_GALCTD_enzyme	0.0
R_GALCTLO_enzyme	0.0
R_GALCTND_enzyme	0.0
R_GALCTNLt2pp_enzyme	0.0
R_GALCTNLtex_enzyme	0.0
R_GALCTNLtex_duplicate_2_enzyme	0.0
R_GALCTNLtex_duplicate_3_enzyme	0.0
R_GALCTNLtex_duplicate_4_enzyme	0.0
R_GALCTNt2pp_enzyme	0.0
R_GALCTNtex_enzyme	0.0
R_GALCTNtex_duplicate_2_enzyme	0.0
R_GALCTNtex_duplicate_3_enzyme	0.0
R_GALCTNtex_duplicate_4_enzyme	0.0
R_GALCTt2rpp_enzyme	0.0
R_GALCTt2rpp_duplicate_2_enzyme	0.0
R_GALCTtex_enzyme	0.0
R_GALCTtex_duplicate_2_enzyme	0.0
R_GALCTtex_duplicate_3_enzyme	0.0
R_GALCTtex_duplicate_4_enzyme	0.0
R_GALKr_enzyme	0.0
R_GALKr_duplicate_2_enzyme	0.0
R_GALM2pp_enzyme	0.0
R_GALS3_enzyme	0.0
R_GALT1_enzyme	0.0
R_GALTptspp_enzyme	0.0
R_GALTtex_enzyme	0.0
R_GALTtex_duplicate_2_enzyme	0.0
R_GALTtex_duplicate_3_enzyme	0.0
R_GALTtex_duplicate_4_enzyme	0.0
R_GALURt2rpp_enzyme	0.0
R_GALURtex_enzyme	0.0
R_GALURtex_duplicate_2_enzyme	0.0
R_GALURtex_duplicate_3_enzyme	0.0
R_GALURtex_duplicate_4_enzyme	0.0
R_GALUi_enzyme	0.0
R_GALabcpp_enzyme	0.0
R_GALabcpp_duplicate_2_enzyme	0.0
R_GALt2pp_enzyme	0.0
R_GALtex_enzyme	0.0
R_GALtex_duplicate_2_enzyme	0.0
R_GALtex_duplicate_3_enzyme	0.0
R_GALtex_duplicate_4_enzyme	0.0
R_GAM6Pt6_2pp_enzyme	0.0
R_GAMAN6Ptex_enzyme	0.0
R_GAMAN6Ptex_duplicate_2_enzyme	0.0
R_GAMAN6Ptex_duplicate_3_enzyme	0.0
R_GAMAN6Ptex_duplicate_4_enzyme	0.0
R_GAMptspp_enzyme	0.0
R_GAMtex_enzyme	0.0
R_GAMtex_duplicate_2_enzyme	0.0
R_GAMtex_duplicate_3_enzyme	0.0
R_GAMtex_duplicate_4_enzyme	0.0
R_GAPD_enzyme	4.028599017038078e-05
R_GARFT_enzyme	6.735783575296266e-07
R_GART_enzyme	0.0
R_GBBTNtex_enzyme	0.0
R_GBBTNtex_duplicate_2_enzyme	0.0
R_GBBTNtex_duplicate_3_enzyme	0.0
R_GBBTNtex_duplicate_4_enzyme	0.0
R_GCALDD_enzyme	1.596408420138898e-09
R_GDMANE_enzyme	0.0
R_GDPDPK_enzyme	0.0
R_GDPDPK_duplicate_2_enzyme	0.0
R_GDPMNH_enzyme	0.0
R_GDPMNP_enzyme	0.0
R_GDPTPDP_enzyme	0.0
R_GDPtex_enzyme	0.0
R_GDPtex_duplicate_2_enzyme	0.0
R_GDPtex_duplicate_3_enzyme	0.0
R_GDPtex_duplicate_4_enzyme	0.0
R_GF6PTA_enzyme	3.7710359700520833e-07
R_GGGABADr_enzyme	0.0
R_GGGABAH_enzyme	0.0
R_GGPTRCO_enzyme	0.0
R_GGPTRCS_enzyme	0.0
R_GHBDHx_enzyme	0.0
R_GHMT2r_enzyme	2.4164651909938024e-06
R_GK1_enzyme	1.0631711372336937e-06
R_GLBRAN2_enzyme	0.0
R_GLCATr_enzyme	0.0
R_GLCDpp_enzyme	0.0
R_GLCDpp_duplicate_2_enzyme	0.0
R_GLCNt2rpp_enzyme	0.0
R_GLCNt2rpp_duplicate_2_enzyme	0.0
R_GLCNt2rpp_duplicate_3_enzyme	0.0
R_GLCNt2rpp_duplicate_4_enzyme	0.0
R_GLCNtex_enzyme	0.0
R_GLCNtex_duplicate_2_enzyme	0.0
R_GLCNtex_duplicate_3_enzyme	0.0
R_GLCNtex_duplicate_4_enzyme	0.0
R_GLCP_enzyme	0.0
R_GLCP_duplicate_2_enzyme	0.0
R_GLCP2_enzyme	0.0
R_GLCP2_duplicate_2_enzyme	0.0
R_GLCRAL_enzyme	0.0
R_GLCRD_enzyme	0.0
R_GLCRD_duplicate_2_enzyme	0.0
R_GLCRt2rpp_enzyme	0.0
R_GLCRt2rpp_duplicate_2_enzyme	0.0
R_GLCRtex_enzyme	0.0
R_GLCRtex_duplicate_2_enzyme	0.0
R_GLCRtex_duplicate_3_enzyme	0.0
R_GLCRtex_duplicate_4_enzyme	0.0
R_GLCS1_enzyme	0.0
R_GLCTR1_enzyme	0.0
R_GLCTR2_enzyme	0.0
R_GLCTR3_enzyme	0.0
R_GLCUR1Ptex_enzyme	0.0
R_GLCUR1Ptex_duplicate_2_enzyme	0.0
R_GLCUR1Ptex_duplicate_3_enzyme	0.0
R_GLCUR1Ptex_duplicate_4_enzyme	0.0
R_GLCURt2rpp_enzyme	0.0
R_GLCURt2rpp_duplicate_2_enzyme	0.0
R_GLCURtex_enzyme	0.0
R_GLCURtex_duplicate_2_enzyme	0.0
R_GLCURtex_duplicate_3_enzyme	0.0
R_GLCURtex_duplicate_4_enzyme	0.0
R_GLCabcpp_enzyme	0.0
R_GLCptspp_enzyme	0.0
R_GLCptspp_duplicate_2_enzyme	0.0
R_GLCptspp_duplicate_3_enzyme	0.0
R_GLCt2pp_enzyme	0.0
R_GLCtex_copy1_enzyme	0.0
R_GLCtex_copy1_duplicate_2_enzyme	0.0
R_GLCtex_copy1_duplicate_3_enzyme	0.0
R_GLCtex_copy1_duplicate_4_enzyme	0.0
R_GLCtex_copy2_enzyme	0.0
R_GLDBRAN2_enzyme	0.0
R_GLGC_enzyme	0.0
R_GLNS_enzyme	0.0
R_GLNS_duplicate_2_enzyme	3.7157056142624245e-06
R_GLNTRS_enzyme	8.2783372633026e-07
R_GLNabcpp_enzyme	0.0
R_GLNtex_enzyme	0.0
R_GLNtex_duplicate_2_enzyme	0.0
R_GLNtex_duplicate_3_enzyme	0.0
R_GLNtex_duplicate_4_enzyme	0.0
R_GLTPD_enzyme	0.0
R_GLU5K_enzyme	8.1269972780985e-07
R_GLUABUTt7pp_enzyme	0.0
R_GLUCYS_enzyme	9.260284682617808e-12
R_GLUDC_enzyme	0.0
R_GLUDC_duplicate_2_enzyme	4.9670905999959304e-05
R_GLUDy_enzyme	2.8884509231481954e-05
R_GLUN_enzyme	0.0
R_GLUN_duplicate_2_enzyme	0.0
R_GLUN_duplicate_3_enzyme	0.0
R_GLUNpp_enzyme	0.0
R_GLUPRT_enzyme	6.735783575296266e-07
R_GLUR_enzyme	1.109024929470486e-07
R_GLUSy_enzyme	0.0
R_GLUTRR_enzyme	1.06659327968028e-10
R_GLUTRS_enzyme	1.3111030878771817e-06
R_GLUabcpp_enzyme	0.0
R_GLUt2rpp_enzyme	0.0
R_GLUt4pp_enzyme	0.0
R_GLUtex_enzyme	0.0
R_GLUtex_duplicate_2_enzyme	0.0
R_GLUtex_duplicate_3_enzyme	0.0
R_GLUtex_duplicate_4_enzyme	0.0
R_GLXCL_enzyme	0.0
R_GLYALDtex_enzyme	0.0
R_GLYALDtex_duplicate_2_enzyme	0.0
R_GLYALDtex_duplicate_3_enzyme	0.0
R_GLYALDtex_duplicate_4_enzyme	0.0
R_GLYALDtpp_enzyme	0.0
R_GLYAT_enzyme	0.0
R_GLYBabcpp_enzyme	0.0
R_GLYBt2pp_enzyme	0.0
R_GLYBt2pp_duplicate_2_enzyme	0.0
R_GLYBtex_enzyme	0.0
R_GLYBtex_duplicate_2_enzyme	0.0
R_GLYBtex_duplicate_3_enzyme	0.0
R_GLYBtex_duplicate_4_enzyme	0.0
R_GLYC2Pabcpp_enzyme	0.0
R_GLYC2Ptex_enzyme	0.0
R_GLYC2Ptex_duplicate_2_enzyme	0.0
R_GLYC2Ptex_duplicate_3_enzyme	0.0
R_GLYC2Ptex_duplicate_4_enzyme	0.0
R_GLYC3Pabcpp_enzyme	0.0
R_GLYC3Pt6pp_enzyme	0.0
R_GLYC3Ptex_enzyme	0.0
R_GLYC3Ptex_duplicate_2_enzyme	0.0
R_GLYC3Ptex_duplicate_3_enzyme	0.0
R_GLYC3Ptex_duplicate_4_enzyme	0.0
R_GLYCAt2rpp_enzyme	0.0
R_GLYCAt2rpp_duplicate_2_enzyme	0.0
R_GLYCAtex_enzyme	0.0
R_GLYCAtex_duplicate_2_enzyme	0.0
R_GLYCAtex_duplicate_3_enzyme	0.0
R_GLYCAtex_duplicate_4_enzyme	0.0
R_GLYCDx_enzyme	0.0
R_GLYCK2_enzyme	0.0
R_GLYCL_enzyme	0.0
R_GLYCLTDx_enzyme	0.0
R_GLYCLTDx_duplicate_2_enzyme	0.0
R_GLYCLTDy_enzyme	0.0
R_GLYCLTDy_duplicate_2_enzyme	0.0
R_GLYCLTt2rpp_enzyme	1.9955105251736225e-10
R_GLYCLTt2rpp_duplicate_2_enzyme	0.0
R_GLYCLTt4pp_enzyme	0.0
R_GLYCLTtex_enzyme	0.0
R_GLYCLTtex_duplicate_2_enzyme	1.9955105251736225e-10
R_GLYCLTtex_duplicate_3_enzyme	0.0
